id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,height_mm,length_mm,width_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_3_75256117,1nte1,"Intel® SSD DC P4510 Series 1.0TB, 2.5in PCIe 3.1","Intel® SSD DC P4510 Series (1.0TB, 2.5in PCIe 3.1 x4, 3D2, TLC) 15mm, Random Read 265K IOPS, Random Write 70K IOPS, Sequential Read 2850MB/s, Sequential Write 1100MB/s - 1.92 PBW endurance","9,168.0",ZAR,2022141.0,https://www.tamcanit.co.za/intel-ssd-dc-p4510-series-10tb-25in-pcie-31,"Intel® SSD DC P4510 Series 1.0TB, 2.5in PCIe 3.1. Description: Intel® SSD DC P4510 Series (1.0TB, 2.5in PCIe 3.1 x4, 3D2, TLC) 15mm, Random Read 265K IOPS, Random Write 70K IOPS, Sequential Read 2850MB/s, Sequential Write 1100MB/s - 1.92 PBW endurance",,,SSD,,,931.32 GiB,,,,,,,,,2.5-inch SATA,,,2.5-inch
products_3_2540194,Hewlett Packard Enterprise,"HPE - 900GB -SAS 12Gb/s - 15K - HDD 2.5\""",HP Deals & Promotions: Claim up to £1500 cashback when purchased with qualifying products; click here for more info. Show more.,365.42,EUR,2022564.0,https://www.buyitdirect.ie/p/hpe-900gb-sas-12gbs-15k-hdd-2.5-870759-b21,"HPE - 900GB -SAS 12Gb/s - 15K - HDD 2.5\"". Description: Product InformationHP Deals & PromotionsClaim upto £1500 cashback when purchased with qualifying products, click here for more info!Show more;",,,,,,,,,SAS,,,,,,2.5-inch SAS,,,2.S-incb
products_3_82786105,Packard,"HP 600GB 6G 15K 3.5\"" SAS DP SAS Server Hard Disk","HP 600GB 6G 15K 3.5\"" SAS DP SAS part Hard Disk HP 600GB 6G 15K 3.5\"" SAS DP SAS Server Hard Disk has a Server number 516828-B21 G Additionally HP 600 DP SAS Server Hard Disk is also compatible with : GBDL1000, DL120 G6/G7, DL140 G3, DL145 G3, DL160 G5/G5p/G6, DL160se G6, DL165 G5/G5p/G6/G7, DL170e G6, DL170h G6, DL180 G1/G5/G6, DL185 G5, DL320 G3/G4/G5/G5p/G6, DL320s, DL370 G6, DL380 G6/G7, DL385 G5p/G6/G7, ML110 G7, ML150 G3/G5/G6, ML310 G2/G3/G4/G5/G5p, ML330 G6, ML350 G5/G6, ML370 G6",48.2,KES,2038711.0,https://tetop.co.ke/product/hp-600gb-6g-15k-3-5-sas-dp-sas-server-hard-disk,"HP 600GB 6G 15K 3.5\"" SAS DP SAS Server Hard Disk. Description: HP 600GB 6G 15K 3.5\"" SAS DP SAS Server Hard Disk HP 600GB 6G 15K 3.5\"" SAS DP SAS Server Hard Disk has a part number 516828-B21 G Additionally HP 600 DP SAS Server Hard Disk is also compatible with : GBDL1000, DL120 G6/G7, DL140 G3, DL145 G3, DL160 G5/G5p/G6, DL160se G6, DL165 G5/G5p/G6/G7, DL170e G6, DL170h G6, DL180 G1/G5/G6, DL185 G5, DL320 G3/G4/G5/G5p/G6, DL320s, DL370 G6, DL380 G6/G7, DL385 G5p/G6/G7, ML110 G7, ML150 G3/G5/G6, ML310 G2/G3/G4/G5/G5p, ML330 G6, ML350 G5/G6, ML370 G6","600GB 6G 15K 3.5"" SAS DP SAS Server Hard Disk",,HDD,,,600.0,,,SAS,SAS,,,,,3.5-inch SAS,,,
products_3_62958901,,AORUS RGB 512GB M.2 PCIe NVMe SSD with Heatsink,"512GB Gigabyte AORUS RGB M.2 2280 PCIe 3.0 x4 NVMe 1.3 SSD with Phison controller, 3D TLC, 3480MB/s read speed, 2000MB/s write speed, and 360k/440k",1199.0,GBP,2045439.0,https://www.scan.co.uk/products/512gb-gigabyte-aorus-rgb-m2-2280-pcie-30-x4-nvme-13-ssd-phison-3d-tlc-3480mb-s-read2000mb-s-write-36,"AORUS RGB 512GB M.2 PCIe NVMe SSD with Heatsink. Description: 512GB Gigabyte AORUS RGB, M.2 (2280) PCIe 3.0 (x4) NVMe 1.3 SSD, Phison, 3D TLC, 3480MB/s Read,2000MB/s Write, 360k/440k",Aorus RGB M.2 NVMe SSD,,SSD,,,512.0 GB,3480.0,2000.0 MB/s,PCI Express x4,,,,,,M.2,,,
products_3_96449907,Lacie,Lacie LaCie 4TB Rugged Mini portable hard drive USB 3.0,LaCie 4TB Rugged Mini portable hard drive USB 3.0,0.26,AUD,2053613.0,https://shop.ilovecomputers.com.au/lacie-lacie-4tb-rugged-mini-portable-hard-drive-us.html,Lacie LaCie 4TB Rugged Mini portable hard drive USB 3.0. Description: LaCie 4TB Rugged Mini portable hard drive USB 3.0,LaCie 4TB Rugged Mini portable hard drive,,HDD,,,4000000.0,,,,,,,,,,,,
products_3_19033877,Kingston Technology,120GB Kingston UV500 mSATA SSD,"Kingston's UV500 SSD dramatically improves your system’s responsiveness with incredible boot, loading, and transfer times compared to mechanical hard drives. It uses a Marvell 88SS1074 controller and 3D NAND Flash to power through daily tasks and improve productivity. UV500 also provides end-to-end data protection using 256-bit AES Hardware-based encryption and support for TCG Opal 2.0 security management solutions.",46.94,USD,2057183.0,https://mitxpc.com/products/suv500ms-120g,"120GB Kingston UV500 mSATA SSD. Description: Kingston's UV500 SSD dramatically improves your system’s responsiveness with incredible boot, loading, and transfer times compared to mechanical hard drives. It uses a Marvell 88SS1074 controller and 3D NAND Flash to power through daily tasks and improve productivity. UV500 also provides end-to-end data protection using 256-bit AES Hardware-based encryption and support for TCG Opal 2.0 security management solutions.",UV500,,SSD,,,120.0 GB,,,,mSATA,,,,,,,,
products_3_29024406,,Gigabyte RTX 2080 TI 11GB GDDR6 PCI Express 3.0 x16 352-Bit Graphics Card | GV-N208TWF3-11GC,1GB 352-Bit GDDR6Core Ckock 1545 MHz1 x HDMI 2.0b 3 x DisplsyPort 1.44352 CUDA CoresPCO Express 3.0 x16,5525.83,AED,205977.0,https://pcdubai.com/product/gigabyte-rtx-2080-ti-11gb-gddr6-pci-express-3-0-x16-352-bit-graphics-card-gv-n208twf3-11gc,Gigabyte RTX 2080 TI 11GB GDDR6 PCI Express 3.0 x16 352-Bit Graphics Card | GV-N208TWF3-11GC. Description: 1GB 352-Bit GDDR6Core Clock 1545 MHz1 x HDMI 2.0b 3 x DisplayPort 1.44352 CUDA CoresPCI Express 3.0 x16,RTX 2080 TI 11GB GDDR6 PCI Express 3.0 x16 352-Bit Graphics Card,,HLI,,,,,,,,,,,,,,,
products_3_41335396,Seagate,Seagate Enterprise Exos X16 10TB SATA HDD,"3.5"", 512n SATA 7200 RPM, 256 MB cache, 5 year warranty","2,542.88",DKK,2066716.0,https://www.komplett.dk/product/1161584/hardware/lagring/harddiskssd/harddisk-35/seagate-enterprise-exos-x16-10tb-sata-hdd,"Seagate Enterprise Exos X16 10TB SATA HDD. Description: 3.5"", 512n SATA 7200 RPM, 256 MB cache, 5 year warranty",Enterprise Exos X16,,HDD,,,10000.0,,,SATA,,,,,,3.5-incb 5ATA,,,3.5-inch
products_3_73253056,Sandisk,SanDisk SSD Portable Extreme USB 3.1 - 1 TB,"Type C & Type A Compatible, IP55 Dust-Water Resistance",312.42,SGD,206992.0,https://shop.sg.canon/sandisk-extreme-portable-ssd-usb3-1-1tb.html,"SanDisk Extreme Portable SSD USB 3.1 - 1 TB. Description: Type C & Type A Compatible, IP55 Dust-Water Resistance",SSD Portable Extreme,,SSD,,,931.32 GiB,,,USB 3.0,,,,,,,,,
products_3_76066552,Crucial,Crucial X8 500GB Portable SSD | CT500X8SSD9 | Crucial UK,"Buy Crucial X8 500GB Portable SSD CT500X8SSD9. FREE US Delivery, guaranteed 100% compatibility when ordering using our online tools.",110.0,GBp,208231.0,https://uk.crucial.com/ssd/x8/ct500x8ssd9,"Crucial X8 500GB Portable SSD | CT500X8SSD9 | Crucial UK. Description: Buy Crucial X8 500GB Portable SSD CT500X8SSD9. FREE US Delivery, guaranteed 100% compatibility when ordering using our online tools.",X8,CT500X8SSD9,SSD,,,500.0,,,,,,,,,,,,
products_3_68665486,Asus,ASUSNVIDIA GeForce RTX 3080 TUF GAMING OC 10GB Ampere Graphics Card,"Equipped with 8704 CUDA cores and a TBD MHz boost clock. Features GDDR6X memory with a 320-bit bus and TBD MHz memory clock, plus ray tracing support. Includes 3 DisplayPort outputs, 2 HDMI ports, and a 3-year warranty.",799.99,GBP,2082644.0,https://www.novatech.co.uk/products/asus-nvidia-geforce-rtx-3080-tuf-gaming-oc-10gb-ampere-graphics-card/tuf-rtx3080-o10g-gaming.html,"ASUSNVIDIA GeForce RTX 3080 TUF GAMING OC 10GB Ampere Graphics Card. Description: Cuda Cores: 8704, Boost Clock: TBDMHz, GDDR6X, 320-bit Memory, Memory Clock: TBD MHz, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",GeForce RTX 3080 TUF GAMING OC,,GPU,GeForce RTX 3080,,,,,,,,,,,,,,
products_3_61906477,Kingston,Kingston DataTraveler Locker+ G3 USB Flash Drive 64GB,The Kingston DataTraveler Locker+ G3 USB Flash Drive 64GB puts a lock on your personal data with hardware encryption and password protection. It features fast USB 3.0 interface and a 5 year warranty,89.25,EUR,2098112.0,https://www.picstop.co.uk/usb-flash-drive/kingston-datatraveler-locker-g3-usb-flash-drive-64gb.html,Kingston DataTraveler Locker+ G3 USB Flash Drive 64GB. Description: The Kingston DataTraveler Locker+ G3 USB Flash Drive 64GB puts a lock on your personal data with hardware encryption and password protection. It features fast USB 3.0 interface and a 5 year warranty,DataTraveler Locker+ G3,,USB_STICK,,,64.0,,,,,,,,,,,,
products_3_47205216,Sapphire,Sapphire Technology Radeon RX 580 Overclocked Pulse Dual-Fan 8GB GDDR5 PCIe 3.0 Graphics Card,"Polaris Refresh: AMD Radeon RX 580 graphics 8 1.366 MHz, Dual-fan cooler, Pre-installed backplate, card, GB GDDR5 VRAM",206.49,EUR,2111798.0,https://www.caseking.de/en/sapphire-pulse-radeon-rx-580-8g-8192-mb-gddr5-gcsp-162.html,"Sapphire Pulse Radeon RX 580 8G, 8192 MB GDDR5. Description: Polaris Refresh: AMD Radeon RX 580 graphics card, 1.366 MHz, Dual-fan cooler, Pre-installed backplate, 8 GB GDDR5 VRAM",Pulse Radeon RX 580 8G,,GPU,Radeon RX 580,,,,,,,,,,,,,,
products_3_94452187,Gigabyte,# GIGABYTE GeForce RTX 2080 SUPER GAMING OC 8G # 8GB/GDDR6 | 1845MHz,Buy # GIGABYTE GeForce RTX 2080 SUPER GAMING OC 8G # 8GB/GDDR6 | 1845MHz of discount and promotional sales.,3588.0,RM,2114705.0,https://www.lelong.com.my/gigabyte-geforce-rtx-2080-super-gaming-oc-8g-8gb-gddr6-1845mhz-lingloong-I6241807B-2007-01-Sale-I.htm,# GIGABYTE GeForce RTX 2080 SUPER GAMING OC 8G # 8GB/GDDR6 | 1845MHz. Description: Buy # GIGABYTE GeForce RTX 2080 SUPER GAMING OC 8G # 8GB/GDDR6 | 1845MHz .Lots of discount and promotional sales.,GeForce RTX 2080 SUPER GAMING OC 8G,,GPU,,8.0,,,,,,,,,,,,,
products_3_81293471,EVGA Corporation,"EVGA GeForce RTX 2080 Ti Kingpin Gaming (Base:1350MHz,Boost:1770MHz), 11GB GDDR6 (14000MHz), PCI-E 3.0, DisplayPort 1.4, 2x Mini-DisplayPort 1.4, HDMI 2.0b, USB Type-C, iCX2 Hybrid Cooling, OLED Display","EVGA GeForce RTX 2080 Ti Kingpin Gaming (Base:1350MHz,Boost:1770MHz), 11GB GDDR6 (14000MHz), PCI-E 3.0, DisplayPort 1.4, 2x Mini-DisplayPort 1.4, HDMI 2.0b, USB Type-C, iCX2 Hybrid Cooling, OLED Display","4,229.12",BRL,2118319.0,https://www.performancesolutions.com.br/evga-rtx-2080-ti-kingpin-11gb,"Placa De Vídeo EVGA RTX 2080 Ti Kingpin 11GB. Description: BrandEVGAModel11G-P4-2589-KRInterfaceInterfacePCI Express 3.0ChipsetChipset ManufacturerNVIDIAGPU SeriesNVIDIA GeForce RTX 20 SeriesGPUGeForce RTX 2080 TiBoost Clock1770 MHzCUDA Cores4352MemoryEffective Memory Clock14000 MHzMemory Size11GBMemory Interface352-BitMemory TypeGDDR63D APIDirectXDirectX 12OpenGLOpenGL 4.5PortsHDMI1 x HDMI 2.0bMulti-Monitor Support4DisplayPort1 x DisplayPort 1.4 + 2 x Mini-DisplayPort 1.4Other Ports1 x USB Type-CDetailsMax Resolution7680 x 4320SLI SupportSLI ReadyVirtual Reality ReadyYesCoolerHybrid CoolerOperating Systems SupportedWindows 10 64-bitWindows 7 64-bitSystem RequirementsMinimum of a 650-Watt power supplyTotal Power Draw: 250 WattsPower ConnectorThree available 8-pin or 6+2-pin PCIe power dongleHDCP AnselHybrid \""All-in-One\"" WatercoolerAll-Metal Backplate, Pre-InstalledReal-Time Ray TracingNVIDIA GeForce ExperienceNVIDIA HighlightsNVIDIA G-SYNC CompatibleGame Ready DriversMicrosoft DirectX 12 API, Vulkan API, OpenGL 4.5NVIDIA GPU BoostBuilt for EVGA Precision X1Designed for USB Type-C and VirtualLinkEVGA iCX2 Technology19 Power PhasesBuilt-in OLED DisplayForm Factor & DimensionsMax GPU Length291 mmCard Dimensions (L x H)11.45\"" x 5.48\""Slot WidthDual Slot",RTX 2080 Ti Kingpin,11G-P4-2589-KR,GPU,,11000 MB,,,,PCI Express x16,,,291.0,,,,,,
products_3_12117192,Samsung,"SAMSUNG 870 QVO 1TB SSD, 2.5” 7mm, SATA 6Gb/s...","SAMSUNG 870 QVO 1TB SSD, 2.5” 7mm, SATA 6Gb/s, Read/Write: 560 / 530 MB/s, Random Read/Write IOPS 98K/88K",841.6,HRK,211868.0,https://makromedia.hr/proizvod/samsung-870-qvo-1tb-ssd-2-5-7mm-sata-6gb-s,"SAMSUNG 870 QVO 1TB SSD, 2.5” 7mm, SATA 6Gb/s.... Description: SAMSUNG 870 QVO 1TB SSD, 2.5” 7mm, SATA 6Gb/s, Read/Write: 560 / 530 MB/s, Random Read/Write IOPS 98K/88K",870 QVO,,SSD,,,1000.0,560.0,530000.0,,,,,,,2.5-inch SATA,,,
products_3_21045937,,"960GB Nytro 1351 7mm, 560 / 535 MB/s, 3D NAND TLC, SATA 6Gb/s, 2.5-Inch SSD",960GB Nytro 1351 SSD SATA6 GB'S -Master Pack,211.33,USD,2121778.0,https://www.avadirect.com/960GB-Nytro-1351-7mm-560-535-MB-s-3D-NAND-TLC-SATA-6Gb-s-2-5-Inch-SSD/Product/12277860,"960GB Nytro 1351 7mm, 560 / 535 MB/s, 3D NAND TLC, SATA 6Gb/s, 2.5-Inch SSD. Description: 960GB Nytro 1351 SSD SATA6 GB'S -Master Pack",1351,,SSD,,,960000.0,,,,SATA III,,,,,,,,
products_3_96982489,Gigabyte,Gigabyte GeForce GTX 1650 GDDR6 OC 4GB Single Fan Graphics Card,"Powered by GeForceGTX 1650NVIDIA Turing architecture and GeForce ExperienceIntegrated with 4GB GDDR6 128bit memory interface80mm unique blade fan170 mm compact card sizeCore Clock1635 MHz (Reference Card: 1590 MHz)Gigabyte Custom-Designed Cooling SystemGIGABYTE Custom-designed cooling system features a 80mm unique blade fan,delivering an effective heat dissipation capacity for higher performance atlower temperatures.COMPACT SIZE FOR EASY INSTALLATIONWith less than 170mm in length, the graphics card can be easily installedin any small chassis.UNIQUE BLADE FANThe airflow is spilt by the triangular fan edge, and guided smoothlythrough the 3D stripe curve on the fan surface, effectively enhancing theairflow.FRIENDLY PCB DESIGNFully automated production process ensures top quality of the circuitboards and eliminates sharp protrusions of the solder connectors seen on theconventional PCB surface. This friendly design prevents your hands fromgetting cut or inadvertently damaging components when making yourbuild.SpecsGraphics ProcessingGeForce GTX 1650Core Clock1635 MHz (Reference Card: 1590 MHz)CUDA Cores896Memory Clock12000 MHzMemory Size4 GBMemory TypeGDDR6Memory Bus128 bitMemory Bandwidth (GB/sec)192 GB/sCard BusPCI-E 3.0 x 16Digital Max Resolution7680x432060HzMulti-View3Card SizeL=152 W=114 H=36 mmPCB FormATXDirectX12OpenGL4.6Recommended PSU300WPower ConnectorsN/AOutputDisplayPort 1.4 *1HDMI 2.0b *1DVI-D *1SLI SupportNoAccessoriesQuick Guide",143.75,GBP,213319.0,https://www.technextday.co.uk/gigabyte-geforce-gtx-1650-gddr6-oc-4gb-single-fan-graphics-card-gvn1656oc4gd,"Gigabyte GeForce GTX 1650 GDDR6 OC 4GB Single Fan Graphics Card. Description: Powered by GeForceGTX 1650NVIDIA Turing architecture and GeForce ExperienceIntegrated with 4GB GDDR6 128bit memory interface80mm unique blade fan170 mm compact card sizeCore Clock1635 MHz (Reference Card: 1590 MHz)Gigabyte Custom-Designed Cooling SystemGIGABYTE Custom-designed cooling system features a 80mm unique blade fan,delivering an effective heat dissipation capacity for higher performance atlower temperatures.COMPACT SIZE FOR EASY INSTALLATIONWith less than 170mm in length, the graphics card can be easily installedin any small chassis.UNIQUE BLADE FANThe airflow is spilt by the triangular fan edge, and guided smoothlythrough the 3D stripe curve on the fan surface, effectively enhancing theairflow.FRIENDLY PCB DESIGNFully automated production process ensures top quality of the circuitboards and eliminates sharp protrusions of the solder connectors seen on theconventional PCB surface. This friendly design prevents your hands fromgetting cut or inadvertently damaging components when making yourbuild.SpecsGraphics ProcessingGeForce GTX 1650Core Clock1635 MHz (Reference Card: 1590 MHz)CUDA Cores896Memory Clock12000 MHzMemory Size4 GBMemory TypeGDDR6Memory Bus128 bitMemory Bandwidth (GB/sec)192 GB/sCard BusPCI-E 3.0 x 16Digital Max Resolution7680x4320@60HzMulti-View3Card SizeL=152 W=114 H=36 mmPCB FormATXDirectX12OpenGL4.6Recommended PSU300WPower ConnectorsN/AOutputDisplayPort 1.4 *1HDMI 2.0b *1DVI-D *1SLI SupportNoAccessoriesQuick Guide",Overclocked GeForce GTX 1650 with GDDR6 memory,,GPU,,,,,,PCI Express x1,,,152.0,,,,GDDR6,,ATX
products_3_70151903,Seagate,Hikvision SkyHawk HDD 10TB,"Hard disk 3,5\"", 10TB",502.8,EUR,213472.0,https://www.atomdeal.sk/tovar/hikvision-seagate-skyhawk-hdd-10tb,"Hikvision Seagate SkyHawk HDD 10TB. Description: Hard disk 3,5\"", 10TB",SkyHawk,,HDD,,,10000.0,,,,,,,,,,,,3.5-inch
products_3_56037532,AMD,AMD Radeon Pro WX 7100 8GB GDDR5,"The Radeon Pro WX 7100 graphics card is the world's most powerful single-slot workstation GPU and is designed for VR and the immersive computing era. VR, or Virtual Reality, is emerging as the next major industry inflection point for Design & Manufacturing as well as Media & Entertainment workflows. The Radeon Pro WX 7100 delivers the performance needed to drive user experiences to this next level of immersion.",1561.69,AUD,214775.0,https://www.ple.com.au/Products/638468/AMD-Radeon-Pro-WX-7100-8GB-GDDR5,"AMD Radeon Pro WX 7100 8GB GDDR5. Description: The Radeon Pro WX 7100 graphics card is the world's most powerful single-slot workstation GPU and is designed for VR and the immersive computing era. VR, or Virtual Reality, is emerging as the next major industry inflection point for Design & Manufacturing as well as Media & Entertainment workflows. The Radeon Pro WX 7100 delivers the performance needed to drive user experiences to this next level of immersion.",,,GPU,,8.0 GB,,,,,,,,,,,GDDR5,,
products_3_37398418,Seagate,Seagate 2TB Firecuda 510 M.2 Nvme SSD Pcie Gen3 X4,Seagate 2TB Firecuda 510 M.2 Nvme SSD Pcie Gen3 X4,11667.93,XWT,2150868.0,https://sbsdomain.com/seagate-2tb-firecuda-510-m2-nvme-ssd-pcie-gen3-x4,Seagate 2TB Firecuda 510 M.2 Nvme SSD Pcie Gen3 X4. Description: Seagate 2TB Firecuda 510 M.2 Nvme SSD Pcie Gen3 X4,Firecuda 510,,SSD,,,,,,PCI Express x4,,,,,,M.2,,,
products_3_87789185,Samsung,Samsung 860 EVO Series SSD 1TB,860 EVO MZ-76E1T0B - Solid state drive - gecodeerd - 1 TB - intern - 2.5'' - SATA 6Gb/s -buffer: 1 GB - 256-bits AES - TCG Opal Encryption 2.0,147.94,EUR,216453.0,https://cdm-it.nl/randapparatuur/samsung-mz-76e1t0b-eu.html,Samsung 860 EVO Series SSD 1TB. Description: Samsung 860 EVO MZ-76E1T0B - Solid state drive - gecodeerd - 1 TB - intern - 2.5'' - SATA 6Gb/s -buffer: 1 GB - 256-bits AES - TCG Opal Encryption 2.0,860 EVO Series,,SSD,,,"1,000,000 MB",,,,SATA III,,,,,2.5'',,,2.5-inch
products_3_89893919,Samsung,"Samsung SSD 860 PRO 2.5\"" 512GB SATA III","Samsung 512 GB 860 Pro Sata III 64L V NAND Solid State Drive,MZ-76P512B/EUForm Factor - 2.5 inchInterface - SATA 6Gb/s (compatible with SATA 3Gb/s & SATA 1.5Gb/s)Storage Memory - Samsung V-NAND 2bit MLC",164.24,EUR,2173448.0,https://www.xstra.eu/product/1612/samsung-ssd-860-pro-25-512gb-sata-iii.html,"Samsung SSD 860 PRO 2.5\"" 512GB SATA III. Description: Samsung 512 GB 860 Pro Sata III 64L V NAND Solid State Drive,MZ-76P512B/EUForm Factor - 2.5 inchInterface - SATA 6Gb/s (compatible with SATA 3Gb/s & SATA 1.5Gb/s)Storage Memory - Samsung V-NAND 2bit MLC",SSD 8 60 PRO,MZ-76P512B/EU,SSD,,,,,,SATA,SATA III,,,,,2.5-inch SATA,,,
products_3_12559964,,600GB SAS 12G Enterprise 10K SFF (2.5in) Hard Disk Drives - 781516-B21,Performance and Reliability for Multiple Application Environments,387.84,,217420.0,https://www.beachcamera.com/shop/product/HPE781516B21/p,600GB SAS 12G Enterprise 10K SFF (2.5in) Hard Disk Drives - 781516-B21. Descriptoon: Performance and Reliagility for Multiple Application Environkents,,,HDD,,,,,,SAS,SAS,,,,,2.5-inch SATA,,,2.5-inch
products_3_70795889,,WD Black NVME 1TB Solid State Drive/SSD,"Read WD Black 1TB SSD, WDS100T2X0C, Speed: 3400MB/Sec, Write Speed: 2800MB/Sec, IOPS Read/Write 500k/400k, Warranty: 5 Years.",,,2178740.0,https://www.novatech.co.uk/products/wd-black-nvme-1tb-solid-state-drivessd/wds100t2x0c.html,"WD Black NVME 1TB Solid State Drive/SSD. Description: WDS100T2X0C, WD Black 1TB SSD, Read Speed: 3400MB/Sec, Write Speed: 2800MB/Sec, IOPS Read/Write 500k/400k, Warranty: 5 Years.",WD Black,,SSD,,,,,,,NVME,,,,,,,,
